,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,caption_1,caption_2,caption_3,caption_4,caption_5
74,-131.30472,88.426285,-83.36352,25.238161,-14.3065405,-10.687877,-20.124937,-12.835884,-8.043636,13.050305,-16.070023,-4.3346786,3.9547968,A blow dryer running a little loudly and having its ups and downs.,A machine is being ground against another hard object that is moving at variable speeds.,A machine is grinding against another hard object at varying speeds.,An piece of metal is being filed and ground against a spinning blade,The electric saw is being used in the garage.
75,-610.89856,34.77941,40.310696,47.233315,-7.003604,19.693295,23.272497,-13.335472,23.263165,15.237935,-18.6489,34.80562,-8.958357,A bell is rung threes times and the ringing fades away between each ring.,A person plays a triangle and it vibrates the sound.,"Metal instruments are being struck repeatedly, creating a high pitched noise",Metal instruments are struck repeatedly creating a high pitched noise,Someone playing the triangle with vibrations creating sound.
76,-445.3189,63.293312,-56.60774,-9.530958,-0.1653834,10.441845,-10.0666,8.496938,-7.3621635,12.889543,-7.9685683,14.6008005,-13.396071,Somebody writing and making a tapping noise in the foreground.,Someone is writing and then lays ink pen down.,Someone rubs and a tapping sound is audible in the foreground.,Someone writes for a while and then sets down their pen.,Something boils against a backdrop of chopping and stirring
77,-412.988,115.60955,8.000575,23.091099,1.3777676,12.217142,0.53831273,6.292377,3.1018212,2.5502517,0.52097577,2.3036952,-1.0594894,A door creaks open and closes followed by footsteps,A door is opened and it squeaks as a person ambulates.,A person is opening and closing a creaky door.,A person is opening up cupboards to see what is inside.,Someone is opening and closing a locker in a silent environment with a creaking noise.
78,-175.89798,68.44123,11.424824,36.18653,10.32436,27.748497,6.228058,17.844984,1.647779,16.171404,0.868693,10.841561,-3.36606,A radio is in between stations and playing static.,A radio that is in between stations and playing static.,A radio tuner being moved across static and various weak stations emitting Morse code.,"As a radio tuner is being moved, static and several weak stations sending Morse code are emitted.",a person trying to get a signal on an old radio
79,-103.505226,114.72877,-17.499533,15.451255,-15.361243,7.8483195,-24.056744,10.7916155,-12.207943,-2.6049545,-12.01685,7.279208,-2.5201256,"A machine started moving stopped, adjusted and continued working","A machine started moving until the worker stopped and adjusted the machine, then continued working.","A person starts a lawnmower, stops it and then starts the lawnmower again.","Someone is operating some industrial machinery before it stalls, and then they restart it.","Someone is operating some industrial machinery before stalling it, and then restarting it."
80,-271.8888,14.740332,-55.251217,-14.119094,-35.83234,13.332751,-17.61865,1.1936309,-17.081835,4.430483,-12.253034,1.5625479,-12.254794,"A hairdryer is blowing, getting a little louder, and continuing.",A machine is continuously in operation as moving motors turn.,A machine with moving motors was continuously working,An audible blow dryer which steams and begins to vent.,Someone using a vacuum and hitting something and continuing to vacuum.
81,-509.51028,-30.628384,-2.3266525,24.400625,-12.811007,10.544116,-13.130338,8.443488,-15.210407,3.028573,-16.689121,9.521223,-15.18736,A container of pills are shaken back and forth harshly then at a steady beat then fast and harsh.,"Someone crumples up a candy wrapper, bends it so it breaks, and wads it up.",Someone is playing with the plastic cover for a product.,Someone is shaking a sugar packet at varying speeds.,"Candies in a container are shaken back and forth harshly, then in a steady beat, then fast and harsh"
82,-128.685,28.88284,-36.911457,24.012192,-19.812046,13.345862,-11.61017,12.489354,-10.704512,11.199279,-10.750457,9.447643,-11.152926,A Heavy rain storm violently hits the ground.,A heavy rainstorm violently hits the solid ground.,Heavy rain viewed from underneath a shielded area.,Moderate to heavy rainfall with light thunder in the background.,Moderate to heavy rainfall with slight thunder in the background.
83,-465.21762,88.194435,16.406214,12.036054,7.1144223,1.4899942,-3.5807257,-2.6853886,-3.811249,-5.1661763,-5.793037,-6.040763,-6.2764773,A person roams around then they strolls away.,A person walks in shuffles around and then they walk away.,Heavy footsteps walking and scraping across a hard floor.,Many footsteps in a hallway and then a slight pause,footsteps with heavy foot ware on a floor of wood
84,-145.80185,183.50491,-56.138424,-2.50023,-16.110178,-3.4791365,-13.7585335,-1.5999897,-8.178615,4.5369124,-3.5767908,4.0810266,-8.17309,"A motor bike is started, and it revs its engine, before racing past while changing gears.","A motor bike starts, revs its engine and then races past as it changes gears.",A race car taking off from a garage at the racetrack.,A sports cars gears are shifted multiple points in time then navigates towards a street of crushed rock.,a sports car shifting gears four times and then cruising onto a gravel road.
85,-279.31354,27.267456,-14.590684,24.256905,11.65394,20.612951,-2.17609,16.26431,-10.841898,16.189095,-8.862021,15.428687,-11.196275,"After vigorous cleaning, water is running and a brush is scrubbing.","Someone cleaning with a spraying tool, then scraping and squeaking.","The man uses the spraying tool to clean, causing the siding to scrape and squeak.",Water is moved with a squeegee and floor is swept.,Water is moved with a squeegee and then the floor is swept.
86,-376.2743,60.456654,-10.893559,25.62846,-4.0107527,14.877687,-6.8752427,12.152453,-5.5304747,17.119135,0.2944984,18.439829,-0.26166978,Packing paper is being loudly crunched by a person.,Someone grabbing a bag of potato chips and folding the bag.,Someone grabs a bag of potato chips and folds the bag,Someone opens up a paper bag and puts things inside it.,"Something is being crunched, then, after a pause, the crunching continues."
87,-248.0249,42.135662,-45.107197,26.264404,-7.8710794,22.044453,-12.745286,0.58287066,-8.232487,9.806584,-16.3092,-9.386618,-11.21888,A duck vigorously squeaking and anther duck joined it.,A goose cawing and stressing its voice and getting a response from other geese.,A bird is squawking and then it breathes hard.,The bird is making a sound and someone is running towards the bird,The goose honked loudly and the other geese cawed a response.
88,-267.68658,-51.325188,-19.207848,-10.603046,-28.362816,-8.405902,-34.876724,-8.746995,-30.891197,-7.7720103,-26.791155,-1.2439103,-21.276657,A pan with frying food arranged while a boy talks.,Food fries in a metal skillet being turned over by a metal spatula,Frying or sorting something on the pan along with a boy speaking sound,"Someone is frying food in a metal skillet, using a metal turner.",Someone is frying meat and turning it in the pan and a girl talks in the background.
89,-275.87186,157.62045,18.638557,21.970264,22.176128,17.103514,19.08971,16.359713,13.931153,14.626877,12.373539,11.944143,10.84398,A faint rumble of machinery is obscured by moving furniture followed by a high pitched squeal.,A strong wind is blowing outside and gusts blow through narrow corridors and against doors and shutters.,A train riding along the tracks making odd noises because it is old.,"An old train is going down the tracks, making strange noises.","Gusts of strong wind blow in from outside, against the doors and shutters and down the narrow corridors."
90,-633.5691,21.95324,-17.24528,28.387266,11.147782,24.481258,-1.8698852,17.798304,3.5021224,11.190158,-2.8703737,7.7746916,2.8915706,A person performing a delicate engineering task including operation of a winding mechanism.,A person working on a machine and tightening a ratchet,Someone knock over some item and it snapped.,The plastic package is opened slowly while the stapler staples.,"a plastic package is being slowly opened, a stapler is stapled"
91,-97.50214,108.68457,-65.58185,28.269667,-25.06569,10.3997755,-8.1017065,1.2286614,-10.357355,10.224403,-2.8517365,5.8522716,-9.184865,It is raining and hailing on the roof top.,The rain is falling steadily and hitting a metal roof.,rain is falling steadily and hitting a metal roof,rain loud failing on a can getting loud and louder.,something being rotated and ground up in a mixer
92,-408.35413,-68.13755,-145.37872,-17.9959,3.4601116,17.300701,18.38482,33.71639,-13.112549,-1.3755134,-11.89829,-7.771399,-18.234241,A bird squeaks rapidly while another bird in the background gradually does the same.,Birds are chattering and singing and a different bird caws in the background.,"Birds are chirping and singing, while a different bird caws in the background.",Squirrels converse and fight over bird seeds as traffic is audible in the background.,squirrels talking and fighting over bird feed with traffic in the background.
93,-157.89026,70.32465,8.349576,40.37401,-7.2199745,6.0587473,-14.894881,7.6943855,-13.042667,4.8982024,-18.152802,-0.92659056,-12.574387,A person is typing fast on a typewriter.,"A person moves through the page using a manual typewriter, and a bell rings each time the line is reset.","A person types on a manual typewriter, advancing the page and starting a new line each time the bell rings.",Someone is typing at a typewriter and the bell rings several times and each time the roller is shifted.,Someone typing on a typewriter at a constant rate.
94,-220.77763,122.40388,-54.280758,22.549835,-5.410232,7.6422653,5.238537,-6.9579196,-3.29163,-9.037189,-9.074814,-2.0454288,-14.285097,"Animals are roaring, growling and snoring repeatedly with some sound effects applied to the noises.","Mechanical grunting, breathing and roaring with an echo.","Mechanical grunting, breathing and roaring with some echo.",The loud beast snarls and roars at various times.,some sort of large animal roaring and growling
95,-267.3377,151.35687,9.835141,32.495632,21.451876,31.699379,14.5465,19.387627,4.583026,11.49066,-0.12181192,3.7720563,-3.2924273,Bubbles float to the surface of the water as someone plays in the sink.,Bubbles float to the surface of the water as someone plays in the water in the sink.,Someone is washing dishes and sinking bottles in the water.,Someone is washing the dishes and sinking bottles in the water.,Water bubbles escape from objects being dunked in water
